080408_fb_minyan_oil_MINYAN_20080804,TODD HARRISON TV,http://videos.minyanville.com/video/080408fbminyanoilMINYAN20080804
080508_closing_minyan_bottomline_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508closingminyanbottomlineMI
080508_closing_minyan_fed_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508closingminyanfedMINYAN200
080508_closing_minyan_financials_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508closingminyanfinancialsMI
080508_closing_minyan_oil_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508closingminyanoilMINYAN200
080508_closing_minyan_retailers_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508closingminyanretailersMIN
080508_closing_minyan_watchthis_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508closingminyanwatchthisMIN
080508_fb_minyan_buzz_MINYAN_20080805,TODD HARRISON TV,http://videos.minyanville.com/video/080508fbminyanbuzzMINYAN2008080
080608_closing_minyan_bottomline_MINYAN_20080806,TODD HARRISON TV,http://videos.minyanville.com/video/080608closingminyanbottomlineMI
080608_closing_minyan_buzz_MINYAN_20080806,TODD HARRISON TV,http://videos.minyanville.com/video/080608closingminyanbuzzMINYAN20
080608_closing_minyan_dow_MINYAN_20080806,TODD HARRISON TV,http://videos.minyanville.com/video/080608closingminyandowMINYAN200
080608_closing_minyan_watchthis_MINYAN_20080806,TODD HARRISON TV,http://videos.minyanville.com/video/080608closingminyanwatchthisMIN
